standard_normalized,reward_fn_normalized,detection_counters,confusion_matrix,post_processing_strategy,anomaly_threshold,topk,long_window,short_window,precision,recall,f1,accuracy,standard_raw,reward_fn_raw
11.66969763832792,18.30611421502563,"{'issue_detected': 1, 'issue_detected_ids': [12], 'im_detected': 5, 'im_detected_ids': [6, 7, 8, 9, 17], 'TestLog_detected': 0, 'TestLog_detected_ids': [], 'gt_issue_ids': [3, 12, 13], 'gt_im_ids': [0, 5, 6, 7, 8, 9, 14, 16, 17], 'gt_TestLog_ids': [1, 2, 4, 10, 11, 15, 18], 'tp': 6, 'tn': 0, 'fp': 51, 'fn': 13}","[[25470    51]
 [  960     7]]",,,,,,0.1206896551724138,0.007238883143743537,0.013658536585365854,0.9618317728782845,-14.56551489743539,-27.565514897435392
11.66969763832792,18.30611421502563,"{'issue_detected': 1, 'issue_detected_ids': [12], 'im_detected': 5, 'im_detected_ids': [6, 7, 8, 9, 17], 'TestLog_detected': 0, 'TestLog_detected_ids': [], 'gt_issue_ids': [3, 12, 13], 'gt_im_ids': [0, 5, 6, 7, 8, 9, 14, 16, 17], 'gt_TestLog_ids': [1, 2, 4, 10, 11, 15, 18], 'tp': 6, 'tn': 0, 'fp': 51, 'fn': 13}","[[25470    51]
 [  960     7]]",likelihood,0.99975,1,30,2,0.1206896551724138,0.0072388831437435,0.0136585365853658,0.9618317728782844,-14.56551489743539,-27.565514897435392
11.66969763832792,18.30611421502563,"{'issue_detected': 1, 'issue_detected_ids': [12], 'im_detected': 5, 'im_detected_ids': [6, 7, 8, 9, 17], 'TestLog_detected': 0, 'TestLog_detected_ids': [], 'gt_issue_ids': [3, 12, 13], 'gt_im_ids': [0, 5, 6, 7, 8, 9, 14, 16, 17], 'gt_TestLog_ids': [1, 2, 4, 10, 11, 15, 18], 'tp': 6, 'tn': 0, 'fp': 51, 'fn': 13}","[[25470    51]
 [  960     7]]",,,,,,0.1206896551724138,0.007238883143743537,0.013658536585365854,0.9618317728782845,-14.56551489743539,-27.565514897435392
11.66969763832792,18.30611421502563,"{'issue_detected': 1, 'issue_detected_ids': [12], 'im_detected': 5, 'im_detected_ids': [6, 7, 8, 9, 17], 'TestLog_detected': 0, 'TestLog_detected_ids': [], 'gt_issue_ids': [3, 12, 13], 'gt_im_ids': [0, 5, 6, 7, 8, 9, 14, 16, 17], 'gt_TestLog_ids': [1, 2, 4, 10, 11, 15, 18], 'tp': 6, 'tn': 0, 'fp': 51, 'fn': 13}","[[25470    51]
 [  960     7]]",likelihood,0.99975,1,30,2,0.1206896551724138,0.0072388831437435,0.0136585365853658,0.9618317728782844,-14.56551489743539,-27.565514897435392
-2.8324170168562133,13.901195672973108,"{'issue_detected': 3, 'issue_detected_ids': [3, 12, 13], 'im_detected': 6, 'im_detected_ids': [6, 7, 8, 9, 14, 17], 'TestLog_detected': 0, 'TestLog_detected_ids': [], 'gt_issue_ids': [3, 12, 13], 'gt_im_ids': [0, 5, 6, 7, 8, 9, 14, 16, 17], 'gt_TestLog_ids': [1, 2, 4, 10, 11, 15, 18], 'tp': 9, 'tn': 0, 'fp': 160, 'fn': 10}","[[25361   160]
 [  947    20]]",,,,,,0.1111111111111111,0.020682523267838676,0.03487358326068003,0.9582074901842343,-20.07631846640536,-30.07631846640533
