standard_normalized,NAB_standard_rank,NAB_reward_fn_rank,reward_fn_normalized,detection_counters,confusion_matrix,post_processing_strategy,anomaly_threshold,topk,long_window,short_window,precision,recall,f1,accuracy,standard_raw,reward_fn_raw
-0.2352255246143324,4.0,3.0,6.860726843239562,"{'issue_detected': 1, 'issue_detected_ids': [12], 'im_detected': 3, 'im_detected_ids': [6, 7, 8], 'TestLog_detected': 0, 'TestLog_detected_ids': [], 'gt_issue_ids': [3, 12, 13], 'gt_im_ids': [0, 5, 6, 7, 8, 9, 14, 16, 17], 'gt_TestLog_ids': [1, 2, 4, 10, 11, 15, 18], 'tp': 4, 'tn': 0, 'fp': 66, 'fn': 15}","[[25455    66]
 [  953    14]]",max,99.7,1,0,0,0.175,0.014477766287487074,0.026743075453677174,0.961529749320447,-19.089385699353446,-34.08938569935345
4.49440889319434,2.0,2.0,10.013816455112003,"{'issue_detected': 1, 'issue_detected_ids': [12], 'im_detected': 3, 'im_detected_ids': [6, 7, 8], 'TestLog_detected': 0, 'TestLog_detected_ids': [], 'gt_issue_ids': [3, 12, 13], 'gt_im_ids': [0, 5, 6, 7, 8, 9, 14, 16, 17], 'gt_TestLog_ids': [1, 2, 4, 10, 11, 15, 18], 'tp': 4, 'tn': 0, 'fp': 47, 'fn': 15}","[[25474    47]
 [  961     6]]",max,99.8,1,0,0,0.11320754716981132,0.0062047569803516025,0.011764705882352941,0.9619450317124736,-17.29212462058615,-32.29212462058616
-3.9472714801668287,7.0,8.0,-0.877128355198926,"{'issue_detected': 0, 'issue_detected_ids': [], 'im_detected': 1, 'im_detected_ids': [6], 'TestLog_detected': 0, 'TestLog_detected_ids': [], 'gt_issue_ids': [3, 12, 13], 'gt_im_ids': [0, 5, 6, 7, 8, 9, 14, 16, 17], 'gt_TestLog_ids': [1, 2, 4, 10, 11, 15, 18], 'tp': 1, 'tn': 0, 'fp': 26, 'fn': 18}","[[25495    26]
 [  966     1]]",max,99.9,1,0,0,0.037037037037037035,0.001034126163391934,0.002012072434607646,0.9625490788281486,-20.499963162463395,-38.49996316246339
-4.882722727255712,9.0,4.0,5.516781339724269,"{'issue_detected': 0, 'issue_detected_ids': [], 'im_detected': 5, 'im_detected_ids': [6, 7, 8, 9, 17], 'TestLog_detected': 0, 'TestLog_detected_ids': [], 'gt_issue_ids': [3, 12, 13], 'gt_im_ids': [0, 5, 6, 7, 8, 9, 14, 16, 17], 'gt_TestLog_ids': [1, 2, 4, 10, 11, 15, 18], 'tp': 5, 'tn': 0, 'fp': 91, 'fn': 14}","[[25430    91]
 [  962     5]]",likelihood,0.998,1,30,2,0.052083333333333336,0.005170630816959669,0.00940733772342427,0.9602461491996376,-20.85543463635717,-34.85543463635717
-2.935351227149085,6.0,6.0,5.060643041549732,"{'issue_detected': 0, 'issue_detected_ids': [], 'im_detected': 4, 'im_detected_ids': [6, 7, 8, 17], 'TestLog_detected': 0, 'TestLog_detected_ids': [], 'gt_issue_ids': [3, 12, 13], 'gt_im_ids': [0, 5, 6, 7, 8, 9, 14, 16, 17], 'gt_TestLog_ids': [1, 2, 4, 10, 11, 15, 18], 'tp': 4, 'tn': 0, 'fp': 68, 'fn': 15}","[[25453    68]
 [  963     4]]",likelihood,0.9985,1,30,2,0.05555555555555555,0.004136504653567736,0.007699711260827719,0.9610767139836908,-20.115433466316652,-35.11543346631665
-5.161667772993595,10.0,10.0,-1.686725883750116,"{'issue_detected': 0, 'issue_detected_ids': [], 'im_detected': 1, 'im_detected_ids': [17], 'TestLog_detected': 0, 'TestLog_detected_ids': [], 'gt_issue_ids': [3, 12, 13], 'gt_im_ids': [0, 5, 6, 7, 8, 9, 14, 16, 17], 'gt_TestLog_ids': [1, 2, 4, 10, 11, 15, 18], 'tp': 1, 'tn': 0, 'fp': 30, 'fn': 18}","[[25491    30]
 [  966     1]]",likelihood,0.9997,1,30,2,0.03225806451612903,0.001034126163391934,0.002004008016032064,0.9623980670492298,-20.961433753737566,-38.961433753737566
-4.582720404572545,8.0,9.0,-1.3007609714694162,"{'issue_detected': 0, 'issue_detected_ids': [], 'im_detected': 1, 'im_detected_ids': [17], 'TestLog_detected': 0, 'TestLog_detected_ids': [], 'gt_issue_ids': [3, 12, 13], 'gt_im_ids': [0, 5, 6, 7, 8, 9, 14, 16, 17], 'gt_TestLog_ids': [1, 2, 4, 10, 11, 15, 18], 'tp': 1, 'tn': 0, 'fp': 28, 'fn': 18}","[[25493    28]
 [  966     1]]",likelihood,0.99975,1,30,2,0.034482758620689655,0.001034126163391934,0.002008032128514056,0.9624735729386892,-20.741433753737567,-38.74143375373757
-2.2557350078107214,5.0,5.0,5.513720521108649,"{'issue_detected': 0, 'issue_detected_ids': [], 'im_detected': 4, 'im_detected_ids': [6, 7, 14, 17], 'TestLog_detected': 0, 'TestLog_detected_ids': [], 'gt_issue_ids': [3, 12, 13], 'gt_im_ids': [0, 5, 6, 7, 8, 9, 14, 16, 17], 'gt_TestLog_ids': [1, 2, 4, 10, 11, 15, 18], 'tp': 4, 'tn': 0, 'fp': 67, 'fn': 15}","[[25454    67]
 [  954    13]]",mahalanobis,99.7,1,0,0,0.1625,0.01344364012409514,0.024832855778414518,0.9614542434309876,-19.857179302968074,-34.85717930296807
4.680517945283746,1.0,1.0,10.137889156504947,"{'issue_detected': 0, 'issue_detected_ids': [], 'im_detected': 4, 'im_detected_ids': [6, 7, 14, 17], 'TestLog_detected': 0, 'TestLog_detected_ids': [], 'gt_issue_ids': [3, 12, 13], 'gt_im_ids': [0, 5, 6, 7, 8, 9, 14, 16, 17], 'gt_TestLog_ids': [1, 2, 4, 10, 11, 15, 18], 'tp': 4, 'tn': 0, 'fp': 42, 'fn': 15}","[[25479    42]
 [  956    11]]",mahalanobis,99.8,1,0,0,0.20754716981132076,0.011375387797311272,0.021568627450980392,0.9623225611597704,-17.221403180792176,-32.22140318079218
0.5154413824316251,3.0,7.0,3.8523995181123176,"{'issue_detected': 0, 'issue_detected_ids': [], 'im_detected': 2, 'im_detected_ids': [6, 17], 'TestLog_detected': 0, 'TestLog_detected_ids': [], 'gt_issue_ids': [3, 12, 13], 'gt_im_ids': [0, 5, 6, 7, 8, 9, 14, 16, 17], 'gt_TestLog_ids': [1, 2, 4, 10, 11, 15, 18], 'tp': 2, 'tn': 0, 'fp': 21, 'fn': 17}","[[25500    21]
 [  961     6]]",mahalanobis,99.9,1,0,0,0.2222222222222222,0.0062047569803516025,0.012072434607645875,0.9629266082754455,-18.804132274675982,-35.80413227467598
